time,value
2023-03-13T10:12:24.506Z,0
2023-03-13T10:12:25.699Z,0
2023-03-13T10:12:27.259Z,0
2023-03-13T10:12:27.595Z,0
2023-03-13T10:12:28.795Z,0
2023-03-13T10:12:30.029Z,0
2023-03-13T10:12:30.906Z,0
2023-03-13T10:12:32.074Z,0
2023-03-13T10:12:32.875Z,0
2023-03-13T10:12:33.927Z,0
2023-03-13T10:12:34.948Z,0
2023-03-13T10:12:35.999Z,0
2023-03-13T10:12:37.024Z,0
2023-03-13T10:12:38.003Z,0
2023-03-13T10:12:39.083Z,0
2023-03-13T10:12:40.139Z,0
2023-03-13T10:12:41.153Z,0
2023-03-13T10:12:42.187Z,0
2023-03-13T10:12:43.138Z,0
2023-03-13T10:12:44.187Z,0
2023-03-13T10:12:45.203Z,0
2023-03-13T10:12:46.219Z,0
2023-03-13T10:12:47.275Z,0
2023-03-13T10:12:48.234Z,0
2023-03-13T10:12:49.307Z,0
2023-03-13T10:12:50.304Z,0
2023-03-13T10:12:51.34Z,0
2023-03-13T10:12:52.551Z,0
2023-03-13T10:12:53.831Z,0
2023-03-13T10:12:54.112Z,0
2023-03-13T10:12:55.228Z,0
2023-03-13T10:12:56.686Z,0
2023-03-13T10:12:57.435Z,0
2023-03-13T10:12:58.475Z,0
2023-03-13T10:12:59.509Z,0
2023-03-13T10:13:00.557Z,0
2023-03-13T10:13:01.391Z,0
2023-03-13T10:13:02.427Z,0
2023-03-13T10:13:03.587Z,0
2023-03-13T10:13:04.461Z,0
2023-03-13T10:13:05.659Z,0
2023-03-13T10:13:06.499Z,0
2023-03-13T10:13:07.499Z,0
2023-03-13T10:13:08.538Z,0
2023-03-13T10:13:09.595Z,0
2023-03-13T10:13:10.623Z,0
2023-03-13T10:13:11.636Z,0
2023-03-13T10:13:12.619Z,0
2023-03-13T10:13:13.674Z,0
2023-03-13T10:13:14.699Z,0
2023-03-13T10:13:15.707Z,0
2023-03-13T10:13:16.741Z,0
2023-03-13T10:13:17.747Z,0
2023-03-13T10:13:18.794Z,0
2023-03-13T10:13:19.779Z,0
2023-03-13T10:13:20.805Z,0
2023-03-13T10:13:21.867Z,0
2023-03-13T10:13:22.915Z,0
2023-03-13T10:13:23.901Z,0
2023-03-13T10:13:24.883Z,0
2023-03-13T10:13:25.912Z,0
2023-03-13T10:13:26.962Z,0
2023-03-13T10:13:28.007Z,0
2023-03-13T10:13:29.045Z,0
2023-03-13T10:13:30.614Z,0
2023-03-13T10:13:30.908Z,0
2023-03-13T10:13:32.139Z,0
2023-03-13T10:13:32.915Z,0
2023-03-13T10:13:34.155Z,0
2023-03-13T10:13:35.126Z,0
2023-03-13T10:13:36.163Z,0
2023-03-13T10:13:36.981Z,0
2023-03-13T10:13:38.299Z,0
2023-03-13T10:13:39.316Z,0
2023-03-13T10:13:40.147Z,0
2023-03-13T10:13:41.308Z,0
2023-03-13T10:13:42.826Z,0
2023-03-13T10:13:43.189Z,0
2023-03-13T10:13:44.379Z,0
2023-03-13T10:13:45.195Z,0
2023-03-13T10:13:46.195Z,0
2023-03-13T10:13:47.702Z,0
2023-03-13T10:13:48.139Z,0
2023-03-13T10:13:49.275Z,0
2023-03-13T10:13:50.51Z,0
2023-03-13T10:13:51.323Z,0
2023-03-13T10:13:52.859Z,0
2023-03-13T10:13:53.347Z,0
2023-03-13T10:13:54.402Z,0
2023-03-13T10:13:55.435Z,0
2023-03-13T10:13:56.475Z,0
2023-03-13T10:13:57.503Z,0
2023-03-13T10:13:58.459Z,0
2023-03-13T10:13:59.834Z,0
2023-03-13T10:14:00.562Z,0
2023-03-13T10:14:01.579Z,0
2023-03-13T10:14:02.668Z,0
2023-03-13T10:14:03.629Z,0
2023-03-13T10:14:04.668Z,0
2023-03-13T10:14:05.707Z,0
2023-03-13T10:14:06.788Z,0
2023-03-13T10:14:08.302Z,0
2023-03-13T10:14:08.588Z,0
2023-03-13T10:14:10.374Z,0
2023-03-13T10:14:10.563Z,0
2023-03-13T10:14:11.606Z,0
2023-03-13T10:14:12.621Z,0
2023-03-13T10:14:13.662Z,0
2023-03-13T10:14:14.915Z,0
2023-03-13T10:14:16.347Z,0
2023-03-13T10:14:16.714Z,0
2023-03-13T10:14:17.952Z,0
2023-03-13T10:14:18.802Z,0
2023-03-13T10:14:20.06Z,0
2023-03-13T10:14:20.867Z,0
2023-03-13T10:14:22.059Z,0
2023-03-13T10:14:23.043Z,0
2023-03-13T10:14:23.938Z,0
2023-03-13T10:14:24.957Z,0
2023-03-13T10:14:26.147Z,0
2023-03-13T10:14:26.988Z,0
2023-03-13T10:14:27.995Z,0
2023-03-13T10:14:29.289Z,0
2023-03-13T10:14:30.115Z,0
2023-03-13T10:14:31.307Z,0
2023-03-13T10:14:32.12Z,0
2023-03-13T10:14:33.14Z,0
2023-03-13T10:14:34.619Z,0
2023-03-13T10:14:35.019Z,0
2023-03-13T10:14:36.155Z,0
2023-03-13T10:14:37.227Z,0
2023-03-13T10:14:38.235Z,0
2023-03-13T10:14:39.827Z,0
2023-03-13T10:14:40.116Z,0
2023-03-13T10:14:41.28Z,0
2023-03-13T10:14:42.459Z,0
2023-03-13T10:14:43.387Z,0
2023-03-13T10:14:44.395Z,0
2023-03-13T10:14:45.418Z,0
2023-03-13T10:14:46.427Z,0
2023-03-13T10:14:47.429Z,0
2023-03-13T10:14:48.506Z,0
2023-03-13T10:14:49.343Z,0
2023-03-13T10:14:50.588Z,0
2023-03-13T10:14:51.552Z,0
2023-03-13T10:14:52.558Z,0
2023-03-13T10:14:53.629Z,0
2023-03-13T10:14:54.618Z,0
2023-03-13T10:14:55.751Z,0
2023-03-13T10:14:56.467Z,0
2023-03-13T10:14:58.518Z,0
2023-03-13T10:14:58.758Z,0
2023-03-13T10:14:59.549Z,0
2023-03-13T10:15:00.542Z,0
2023-03-13T10:15:01.619Z,0
2023-03-13T10:15:02.803Z,0
2023-03-13T10:15:03.586Z,0
2023-03-13T10:15:04.674Z,0
2023-03-13T10:15:05.985Z,0
2023-03-13T10:15:06.714Z,0
2023-03-13T10:15:08.348Z,0
2023-03-13T10:15:08.595Z,0
2023-03-13T10:15:09.795Z,0
2023-03-13T10:15:10.803Z,0
2023-03-13T10:15:11.819Z,0
2023-03-13T10:15:12.828Z,0
2023-03-13T10:15:13.875Z,0
2023-03-13T10:15:15.358Z,0
2023-03-13T10:15:15.835Z,0
2023-03-13T10:15:16.916Z,0
2023-03-13T10:15:17.974Z,0
2023-03-13T10:15:19.259Z,0
2023-03-13T10:15:20.027Z,0
2023-03-13T10:15:21.075Z,0
2023-03-13T10:15:22.114Z,0
2023-03-13T10:15:23.075Z,0
2023-03-13T10:15:24.122Z,0
2023-03-13T10:15:25.166Z,0
2023-03-13T10:15:25.899Z,0
2023-03-13T10:15:27.194Z,0
2023-03-13T10:15:28.22Z,0
2023-03-13T10:15:29.226Z,0
2023-03-13T10:15:30.267Z,0
2023-03-13T10:15:31.103Z,0
2023-03-13T10:15:32.298Z,0
2023-03-13T10:15:33.267Z,0
2023-03-13T10:15:34.462Z,0
2023-03-13T10:15:35.263Z,0
2023-03-13T10:15:36.514Z,0
2023-03-13T10:15:37.499Z,0
2023-03-13T10:15:38.277Z,0
2023-03-13T10:15:39.338Z,0
2023-03-13T10:15:40.594Z,0
2023-03-13T10:15:41.318Z,0
2023-03-13T10:15:42.547Z,0
2023-03-13T10:15:43.663Z,0
2023-03-13T10:15:44.379Z,0
2023-03-13T10:15:45.421Z,0
2023-03-13T10:15:46.46Z,0
2023-03-13T10:15:47.548Z,0
2023-03-13T10:15:48.587Z,0
2023-03-13T10:15:49.627Z,0
2023-03-13T10:15:50.542Z,0
2023-03-13T10:15:51.583Z,0
2023-03-13T10:15:52.831Z,0
2023-03-13T10:15:53.706Z,0
2023-03-13T10:17:25.2Z,0
2023-03-13T10:17:26.375Z,26.454021453857422
2023-03-13T10:17:27.551Z,26.41666603088379
2023-03-13T10:17:28.023Z,26.435344696044922
2023-03-13T10:17:29.199Z,26.491378784179688
2023-03-13T10:17:30.625Z,26.510055541992188
2023-03-13T10:17:31.273Z,26.491378784179688
2023-03-13T10:17:32.515Z,26.510055541992188
2023-03-13T10:17:33.111Z,26.472700119018555
2023-03-13T10:17:34.597Z,26.491378784179688
2023-03-13T10:17:35.151Z,26.52873420715332
2023-03-13T10:17:36.155Z,26.52873420715332
2023-03-13T10:17:37.216Z,26.566091537475586
2023-03-13T10:17:38.261Z,26.547412872314453
2023-03-13T10:17:39.304Z,26.510055541992188
2023-03-13T10:17:40.423Z,26.547412872314453
2023-03-13T10:17:41.503Z,26.547412872314453
2023-03-13T10:17:42.319Z,26.52873420715332
2023-03-13T10:17:43.351Z,26.52873420715332
2023-03-13T10:17:44.383Z,26.510055541992188
2023-03-13T10:17:45.392Z,26.547412872314453
2023-03-13T10:17:46.681Z,26.547412872314453
2023-03-13T10:17:47.472Z,26.566091537475586
2023-03-13T10:17:48.314Z,26.510055541992188
2023-03-13T10:17:50.06Z,26.566091537475586
2023-03-13T10:17:50.376Z,26.566091537475586
2023-03-13T10:17:51.759Z,26.547412872314453
2023-03-13T10:17:52.589Z,26.52873420715332
2023-03-13T10:17:53.591Z,26.52873420715332
2023-03-13T10:17:54.873Z,26.547412872314453
2023-03-13T10:17:55.634Z,26.52873420715332
2023-03-13T10:17:56.884Z,26.547412872314453
2023-03-13T10:17:57.68Z,26.547412872314453
2023-03-13T10:17:59.32Z,26.58477020263672
2023-03-13T10:18:00.504Z,26.547412872314453
2023-03-13T10:18:00.962Z,26.60344696044922
2023-03-13T10:18:02.778Z,26.58477020263672
2023-03-13T10:18:03.377Z,26.566091537475586
2023-03-13T10:18:04.679Z,26.659481048583984
2023-03-13T10:18:05.298Z,26.62212562561035
2023-03-13T10:18:07.263Z,26.58477020263672
2023-03-13T10:18:07.264Z,26.62212562561035
2023-03-13T10:18:07.719Z,26.640804290771484
2023-03-13T10:18:08.951Z,26.60344696044922
2023-03-13T10:18:10.903Z,26.62212562561035
2023-03-13T10:18:11.271Z,26.58477020263672
2023-03-13T10:18:11.601Z,26.659481048583984
2023-03-13T10:18:13.193Z,26.640804290771484
2023-03-13T10:18:14.106Z,26.62212562561035
2023-03-13T10:18:15.174Z,26.62212562561035
2023-03-13T10:18:15.951Z,26.62212562561035
2023-03-13T10:18:16.95Z,26.58477020263672
2023-03-13T10:18:18.303Z,26.640804290771484
2023-03-13T10:18:19.118Z,26.62212562561035
2023-03-13T10:18:20.111Z,26.58477020263672
2023-03-13T10:18:20.915Z,26.60344696044922
2023-03-13T10:18:22.151Z,26.60344696044922
2023-03-13T10:18:22.983Z,26.60344696044922
2023-03-13T10:18:24.92Z,26.60344696044922
2023-03-13T10:18:25.744Z,26.60344696044922
2023-03-13T10:18:26.063Z,26.640804290771484
2023-03-13T10:18:27.099Z,26.640804290771484
2023-03-13T10:18:28.144Z,26.62212562561035
2023-03-13T10:18:29.344Z,26.640804290771484
2023-03-13T10:18:30.159Z,26.62212562561035
2023-03-13T10:18:31.717Z,26.69683837890625
2023-03-13T10:18:32.042Z,26.69683837890625
2023-03-13T10:18:34.382Z,26.69683837890625
2023-03-13T10:18:34.997Z,26.69683837890625
2023-03-13T10:18:35.359Z,26.71551513671875
2023-03-13T10:18:36.295Z,26.678159713745117
2023-03-13T10:18:37.338Z,26.69683837890625
2023-03-13T10:18:38.383Z,26.69683837890625
2023-03-13T10:18:39.623Z,26.678159713745117
2023-03-13T10:18:40.417Z,26.71551513671875
2023-03-13T10:18:42.91Z,26.71551513671875
2023-03-13T10:18:42.911Z,26.678159713745117
2023-03-13T10:18:43.869Z,26.678159713745117
2023-03-13T10:18:44.509Z,26.69683837890625
2023-03-13T10:18:45.667Z,26.69683837890625
2023-03-13T10:18:46.504Z,26.678159713745117
2023-03-13T10:18:47.943Z,26.71551513671875
2023-03-13T10:18:48.815Z,26.71551513671875
2023-03-13T10:18:49.832Z,26.678159713745117
2023-03-13T10:18:50.639Z,26.659481048583984
2023-03-13T10:18:53.119Z,26.678159713745117
2023-03-13T10:18:53.12Z,26.69683837890625
2023-03-13T10:18:53.749Z,26.71551513671875
2023-03-13T10:18:54.983Z,26.678159713745117
2023-03-13T10:18:55.964Z,26.71551513671875
2023-03-13T10:18:56.563Z,26.734193801879883
2023-03-13T10:18:57.998Z,26.734193801879883
2023-03-13T10:18:58.638Z,26.71551513671875
2023-03-13T10:19:00.55Z,26.678159713745117
2023-03-13T10:19:00.872Z,26.734193801879883
2023-03-13T10:19:04.501Z,26.71551513671875
2023-03-13T10:19:04.502Z,26.734193801879883
2023-03-13T10:19:04.504Z,26.734193801879883
2023-03-13T10:19:04.759Z,26.69683837890625
2023-03-13T10:19:05.993Z,26.71551513671875
2023-03-13T10:19:08.4Z,26.734193801879883
2023-03-13T10:19:08.401Z,26.71551513671875
2023-03-13T10:19:08.695Z,26.69683837890625
2023-03-13T10:19:10.075Z,26.69683837890625
2023-03-13T10:19:10.911Z,26.659481048583984
2023-03-13T10:19:11.975Z,26.71551513671875
2023-03-13T10:19:14.193Z,26.69683837890625
2023-03-13T10:19:14.195Z,26.71551513671875
2023-03-13T10:19:15.656Z,26.678159713745117
2023-03-13T10:19:15.879Z,26.71551513671875
2023-03-13T10:19:17.014Z,26.659481048583984
2023-03-13T10:19:18.442Z,26.734193801879883
2023-03-13T10:19:19.303Z,26.69683837890625
2023-03-13T10:19:20.116Z,26.69683837890625
2023-03-13T10:19:21.423Z,26.71551513671875
2023-03-13T10:19:22.189Z,26.69683837890625
2023-03-13T10:19:23.191Z,26.734193801879883
2023-03-13T10:19:25.04Z,26.69683837890625
2023-03-13T10:19:25.041Z,26.734193801879883
2023-03-13T10:19:26.479Z,26.734193801879883
2023-03-13T10:19:27.518Z,26.71551513671875
2023-03-13T10:19:28.307Z,26.69683837890625
2023-03-13T10:19:30.377Z,26.71551513671875
2023-03-13T10:19:30.378Z,26.69683837890625
2023-03-13T10:19:31.359Z,26.752872467041016
2023-03-13T10:19:32.823Z,26.71551513671875
2023-03-13T10:19:33.583Z,26.640804290771484
2023-03-13T10:19:35.231Z,26.659481048583984
2023-03-13T10:19:35.512Z,26.71551513671875
2023-03-13T10:19:36.534Z,26.659481048583984
2023-03-13T10:19:38.883Z,26.678159713745117
2023-03-13T10:19:40.2Z,26.640804290771484
2023-03-13T10:19:42.386Z,26.640804290771484
2023-03-13T10:19:42.387Z,26.60344696044922
2023-03-13T10:19:42.823Z,26.659481048583984
2023-03-13T10:19:42.824Z,26.62212562561035
2023-03-13T10:19:44.509Z,26.62212562561035
2023-03-13T10:19:44.997Z,26.659481048583984
2023-03-13T10:19:45.342Z,26.678159713745117
2023-03-13T10:19:47.4Z,26.71551513671875
2023-03-13T10:19:47.401Z,26.640804290771484
2023-03-13T10:19:48.581Z,26.659481048583984
2023-03-13T10:19:49.664Z,26.640804290771484
2023-03-13T10:19:50.664Z,26.640804290771484
2023-03-13T10:19:51.682Z,26.678159713745117
2023-03-13T10:19:52.711Z,26.62212562561035
2023-03-13T10:19:54.375Z,26.60344696044922
2023-03-13T10:19:55.03Z,26.62212562561035
2023-03-13T10:19:55.759Z,26.62212562561035
2023-03-13T10:19:57.184Z,26.58477020263672
2023-03-13T10:19:57.948Z,26.58477020263672
2023-03-13T10:19:58.837Z,26.566091537475586
2023-03-13T10:20:00.27Z,26.58477020263672
2023-03-13T10:20:00.879Z,26.60344696044922
2023-03-13T10:20:02.16Z,26.62212562561035
2023-03-13T10:20:03.175Z,26.60344696044922
2023-03-13T10:20:04.156Z,26.60344696044922
2023-03-13T10:20:07.278Z,26.640804290771484
2023-03-13T10:20:07.28Z,26.58477020263672
2023-03-13T10:20:08.15Z,26.60344696044922
2023-03-13T10:20:08.456Z,26.58477020263672
2023-03-13T10:20:09.07Z,26.58477020263672
2023-03-13T10:20:10.142Z,26.62212562561035
2023-03-13T10:20:11.319Z,26.62212562561035
2023-03-13T10:20:11.944Z,26.62212562561035
2023-03-13T10:20:12.959Z,26.62212562561035
2023-03-13T10:20:16.436Z,26.62212562561035
2023-03-13T10:20:16.437Z,26.60344696044922
2023-03-13T10:20:17.11Z,26.640804290771484
2023-03-13T10:20:17.274Z,26.640804290771484
2023-03-13T10:20:18.065Z,26.640804290771484
2023-03-13T10:20:19.335Z,26.640804290771484
2023-03-13T10:20:24.223Z,26.640804290771484
2023-03-13T10:20:24.225Z,26.678159713745117
2023-03-13T10:20:24.226Z,26.62212562561035
2023-03-13T10:20:24.227Z,26.678159713745117
2023-03-13T10:20:24.228Z,26.640804290771484
2023-03-13T10:20:25.262Z,26.678159713745117
2023-03-13T10:20:26.302Z,26.678159713745117
2023-03-13T10:20:28.119Z,26.659481048583984
2023-03-13T10:20:28.12Z,26.640804290771484
2023-03-13T10:20:29.357Z,26.62212562561035
2023-03-13T10:20:32.304Z,26.60344696044922
2023-03-13T10:20:32.306Z,26.640804290771484
2023-03-13T10:20:32.703Z,26.62212562561035
2023-03-13T10:20:33.623Z,26.659481048583984
2023-03-13T10:20:34.678Z,26.69683837890625
2023-03-13T10:20:35.917Z,26.640804290771484
2023-03-13T10:20:36.798Z,26.640804290771484
2023-03-13T10:20:38.399Z,26.659481048583984
2023-03-13T10:20:39.342Z,26.640804290771484
2023-03-13T10:20:41.151Z,26.659481048583984
2023-03-13T10:20:42.385Z,26.62212562561035
2023-03-13T10:20:42.386Z,26.678159713745117
2023-03-13T10:20:43.104Z,26.659481048583984
2023-03-13T10:20:52.222Z,26.659481048583984
2023-03-13T10:20:52.224Z,26.62212562561035
2023-03-13T10:20:52.225Z,26.659481048583984
2023-03-13T10:20:52.226Z,26.62212562561035
2023-03-13T10:20:52.227Z,26.640804290771484
2023-03-13T10:20:55.679Z,26.640804290771484
2023-03-13T10:20:55.68Z,26.640804290771484
2023-03-13T10:20:55.682Z,26.640804290771484
2023-03-13T10:20:55.683Z,26.69683837890625
2023-03-13T10:20:56.55Z,26.659481048583984
2023-03-13T10:20:56.551Z,26.60344696044922
2023-03-13T10:20:56.552Z,26.659481048583984
2023-03-13T10:20:56.553Z,26.62212562561035
2023-03-13T10:20:57.4Z,26.659481048583984
2023-03-13T10:20:58.303Z,26.659481048583984
2023-03-13T10:21:02.98Z,26.69683837890625
2023-03-13T10:21:02.982Z,26.678159713745117
2023-03-13T10:21:03.623Z,26.659481048583984
2023-03-13T10:21:03.625Z,26.659481048583984
2023-03-13T10:21:03.626Z,26.678159713745117
2023-03-13T10:21:04.436Z,26.659481048583984
2023-03-13T10:21:04.99Z,26.640804290771484
2023-03-13T10:21:06.021Z,26.678159713745117
2023-03-13T10:21:08.623Z,26.659481048583984
2023-03-13T10:21:08.944Z,26.69683837890625
2023-03-13T10:21:08.946Z,26.640804290771484
2023-03-13T10:21:13.03Z,26.659481048583984
2023-03-13T10:21:16.479Z,26.69683837890625
2023-03-13T10:21:16.481Z,26.678159713745117
2023-03-13T10:21:16.482Z,26.678159713745117
2023-03-13T10:21:20.627Z,26.734193801879883
2023-03-13T10:21:20.629Z,26.69683837890625
2023-03-13T10:21:20.63Z,26.62212562561035
2023-03-13T10:21:24.5Z,26.71551513671875
2023-03-13T10:21:24.501Z,26.678159713745117
2023-03-13T10:21:24.502Z,26.678159713745117
2023-03-13T10:21:24.504Z,26.678159713745117
2023-03-13T10:21:24.961Z,26.734193801879883
2023-03-13T10:21:24.962Z,26.678159713745117
2023-03-13T10:21:24.963Z,26.678159713745117
2023-03-13T10:21:24.965Z,26.678159713745117
2023-03-13T10:21:25.263Z,26.640804290771484
2023-03-13T10:21:26.663Z,26.659481048583984
2023-03-13T10:21:27.708Z,26.640804290771484
2023-03-13T10:21:28.511Z,26.659481048583984
2023-03-13T10:21:29.601Z,26.659481048583984
2023-03-13T10:21:30.829Z,26.678159713745117
2023-03-13T10:21:31.401Z,26.678159713745117
2023-03-13T10:21:32.623Z,26.659481048583984
2023-03-13T10:21:33.839Z,26.69683837890625
2023-03-13T10:21:34.871Z,26.69683837890625
2023-03-13T10:21:35.506Z,26.734193801879883
2023-03-13T10:21:36.562Z,26.752872467041016
2023-03-13T10:21:37.522Z,26.69683837890625
2023-03-13T10:21:40.431Z,26.69683837890625
2023-03-13T10:21:40.433Z,26.678159713745117
2023-03-13T10:21:40.434Z,26.734193801879883
2023-03-13T10:21:41.632Z,26.69683837890625
2023-03-13T10:21:42.879Z,26.678159713745117
2023-03-13T10:21:44.109Z,26.678159713745117
2023-03-13T10:21:44.711Z,26.678159713745117
2023-03-13T10:21:46.037Z,26.659481048583984
2023-03-13T10:21:46.788Z,26.678159713745117
2023-03-13T10:21:47.83Z,26.69683837890625
2023-03-13T10:21:48.799Z,26.69683837890625
2023-03-13T10:21:49.819Z,26.69683837890625
2023-03-13T10:21:53.951Z,26.678159713745117
2023-03-13T10:21:53.952Z,26.69683837890625
2023-03-13T10:21:55.699Z,26.734193801879883
2023-03-13T10:21:55.7Z,26.678159713745117
2023-03-13T10:21:56.164Z,26.659481048583984
2023-03-13T10:21:56.165Z,26.69683837890625
2023-03-13T10:21:58.071Z,26.69683837890625
2023-03-13T10:21:58.072Z,26.69683837890625
2023-03-13T10:21:59.24Z,26.69683837890625
2023-03-13T10:22:00.067Z,26.678159713745117
2023-03-13T10:22:02.472Z,26.71551513671875
2023-03-13T10:22:03.515Z,26.678159713745117
2023-03-13T10:22:04.241Z,26.659481048583984
2023-03-13T10:22:04.551Z,26.678159713745117
2023-03-13T10:22:06.304Z,26.678159713745117
2023-03-13T10:22:06.305Z,26.69683837890625
2023-03-13T10:22:07.439Z,26.678159713745117
2023-03-13T10:22:08.282Z,26.640804290771484
2023-03-13T10:22:09.685Z,26.659481048583984
2023-03-13T10:22:10.312Z,26.69683837890625
2023-03-13T10:22:11.32Z,26.659481048583984
2023-03-13T10:22:12.791Z,26.69683837890625
2023-03-13T10:22:14.07Z,26.678159713745117
2023-03-13T10:22:15.28Z,26.678159713745117
2023-03-13T10:22:15.438Z,26.659481048583984
2023-03-13T10:22:17.654Z,26.69683837890625
2023-03-13T10:22:18.437Z,26.659481048583984
2023-03-13T10:22:18.718Z,26.678159713745117
2023-03-13T10:22:19.513Z,26.69683837890625
2023-03-13T10:22:20.585Z,26.69683837890625
2023-03-13T10:22:21.678Z,26.678159713745117
